Boat cover,National Treasury Instruction 3,RTCOVID-19,RTCOVID-19,AC-000577,4/20/2020,Box,1,R                  1.30,R                      130.00,,
Surgical N95 -Masks,National Treasury Instruction 3,RTCOVID-19,RTCOVID-19,AH-615570,4/21/2020,Box,20,R                59.73,"R                59,730.00",,
Fumigation TCC,EML TRADING AND PROJECTS,2018/507118/07,Quotation,KM-011892,4/22/2020,Squares,1,"R        29,750.00","R                29,750.00",,
Fumigation KCC,Thusha Karabo Supplies&Projects,2016/274136/07,Quotation,AH-615558,,Square,1200,R                       -,"R                27,000.00",,
Disposable coveralls,Isibane trading,2016/481835/07,Quotation,AH-615573,5/15/2020,Each,150,R              175.83,"R 26,375.00",,
Surgical Gloves,Evergreen Latex,2002/057771/24,RT76-2020,AH-615574,5/22/2020,Box,30000,R                49.86,"R 149,580.00",,
Fumigation Sprayer with 16 Liter Bottle(Kn,pTshaakp Ceolom Gpzlke tTer)ading,2018/411571/07,Quotation,AH-615584,6/4/2020,Each,10,"R          1,035.00","R 10,350.00",,
Disposable Aprons,Isibane trading,2016/481835/07,Quotation,AH-615588,6/8/2020,Each,3000,R                  0.79,"R 2,370.00",,
Boot covers,"Class three
medical solution",2017/535986/07,Quotation,AH-615589,6/8/2020,Each,3000,R                  1.30,"R 3,900.00",,
Disposable Mop caps,Sanbonani Holdings,2004/000822/07,Quotation,AH-615593,6/24/2020,Each,2000,R                  0.50,"R 1,000.00",,
Body Bags,"Class three
medical solution",2017/535986/07,Quotation,AH-615594,6/24/2020,Each,10,R              145.50,"R 1,455.00",,
Decontimination for TCC &KCC,Pest and Weed Away,2005/096198/23,Quotation,AH-615601,7/14/2020,Squares,1,"R        11,428.84","R                11,428.00",,
Decontimination for Barkly,Sanitize Solutions,2020/224659/07,Quotation,AH-615602,7/20/2020,Squares,1,"R          1,670.00","R                  1,670.00",,
Heavy duty gloves(Black),Printzz,2016/263852/07,Quotation,AH-615603,7/20/2020,PR,300,R                24.50,"R                  7,350.00",,
Heavy duty gloves(yellow),Giattree Distributors,2013/224767/07,Quotation,AH-615604,7/20/2020,PR,500,R                14.00,"R                  7,000.00",,
Decontimination for Area Office,Pest and Weed Away,2005/096198/23,Quotation,AH-615605,7/20/2020,Squares,1,"R          3,163.58","R                  3,163.58",,
Decontimination for KCC reception,Pest and Weed Away,2005/096198/23,Quotation,AH-615608,7/24/2020,Squares,1,"R          2,100.82","R                  2,100.82",,
Decontimination for TCC  reception,Sanitize Solutions,2020/224659/07,Quotation,AH-615609,7/29/2020,Squares,1,"R          4,855.00","R                  4,855.00",,
"Decontimination for TCC  -K1,K2 &K8 Unit",Pest and Weed Away,2005/096198/23,Quotation,AH-615614,7/31/2020,Squares,1,"R        22,441.20","R                22,441.20",,
,,,,,,,,,,,
UPINGTON,,,,,,,,,,,
Alcohol based sanitiser,TARA,"2019/237077/07
2019/237077/07
2012/056508/07",NT SUPPLIER,AH-603273,3/23/2020,5L,100,R              125.00,"R                12,500.00",,
Biocide/Bleach/Surface Sanitizer,TARA,NT SUPPLIER,AH-603273,3/23/2020,5L,200,R              125.00,"R                25,000.00",,,
Brush surgical sterile,LOGAN MEDICAL SUPPLIERS,RT32,AH-603282,2020.04.07,each,1,R                  3.01,"R                  3,010.00",,,
Disposable aprons,CENTRAL MED,1995/003785/07,RT32,"AH603271/ Up-
6840",3/23/2020,each,3,R                  0.32,R                      960.00,,
Disposable Gown,Promed Technologies,"2014/162486/07
2012/056508/07",RT 32,AH-6032582,3/25/2020,each,100,R                59.95,"R                  5,995.00",,
Disposable Gown,"LOGAN MEDICAL SUPPLIERS &
PROMED TECHNOLOGIES",RT32,AH-6032582,2020.04.07,Boxes of 10,200,R                20.00,"R                  4,000.00",,,
Disposable Draw Sheet,Promed Technologies,2014/162486/07,RTCOVID-19,"AH-603283/ Up-
6880",4/9/2020,each,"1,2",R                  2.18,"R                  2,616.00",,
Disposable Linen,MEDDREG TECHNOLOGY,"2003/014869/23
2014/162486/07",RT32,AH-603283,2020.04.08,Boxes of 10,1,R                  1.04,"R                  1,040.00",,
Disposble Scrub Sets,Promed Technologies,RTCOVID-19,AH-603282,2020.04.07,Set,50,R                15.05,R                      752.50,,,
Full face shield,UNITRADE 1032 CC,1998/002665/23,RTCOVID-19,"AH-603282/UP-
6871",2020.03.26,Boxes of 10,100,R                18.00,"R                  1,800.00",,
Linen Savers,MEDDREG TECHNOLOGY,2003/014869/23,RT32,"AH-603283/
UP6856",2020.04.07,each,2,R                  1.04,"R                  2,080.00",,
Sleeve Protector,MEDICORE TECHNOLOGIES,2015/312638/07,NT SUPPLIER,AH-603281,2020.04.03,pack of 10,10,R                22.00,R                      220.00,,
Matress Cover for hospitals,ARJO HUNTLEIGH AFRICA,2001/016670/07,RT24,"AH-60327/ UP-
6849",3/25/2020,each,100,R              474.81,"R                47,481.00",,
N95 masks,LOIRA MEDICAL SUPPLIERS,2011/013434/23,RT32,"AH-603278/01/
UP-6841",3/26/2020,Boxes of 30,120,R              187.25,"R                22,470.00",,
Over shoe woven,MEDICAL INTERNATIONAL,2007/023366/23,RT32,AH-603284,2020.04.08,Boxes of 100,1,R                19.23,"R                19,230.00",,
Paper towels,Promed Technologies,2014/162486/07,RT14,"AH-603274/ UP-
6848",3/24/2020,each,50,55.75,"R                  2,787.50",,
Sanitizer Detergent,VITALIFE MEDICAL,2015/448013/07,RT296/2020,AH-603272,2020.03.23,Litre,1,R                40.37,"R                40,370.00",,
Surgical masks,MULTISURGE,2014/170364/07,RT COVID19-001 TO 003 RT32,"AH-603279/UP-
6844",2020.03.26,Boxes of 30,120,R              460.00,"R                16,100.00",,
Sterisol (hand sanitizer),BARRS PHARMACEUTICAL,2012/056577/07,RT 300,"AH-603276/01/
UP-6847",2020.03.25,500ml,400,R                14.44,"R                  5,776.00",,
Surgical scrub 500ml,BARRS PHARMACEUTICAL,2012/056577/07,RT 300,"AH-603280/ UP-
6847",3/26/2020,500ml,150,R                 21.92,"R                  3,288.00",,
SteriPrep,BARRS PHARMACEUTICAL,2012/056577/07,RT300,AH-603276/01,2020.03.25,500ml,400,R                16.41,"R                  6,564.00",,
Steri Scrub 5L,BARRS PHARMACEUTICAL,2012/056577/07,RT300,AH-603276/01,3/26/2020,5L,400,R              125.00,"R                15,993.00",,
Sleeve Protector,MEDI-CORE,2013/198711/07,NT SUPPLIER,AH-603281,2020.03.26,Each,10,R                22.00,R                      220.00,,
Temperature Scanner,MULTISURGE,2014/170364/07,RT32,"AH-603280/ UP-
6845",3/26/2020,Each,6,"R          2,300.00","R                13,800.00",,
Tongue Depressor,EVERGREEN LATEX CC,2002/057771/23,RT76,"AH-603280/ UP-
6853",3/26/2020,Box  OF 100,5,R                  8.68,R                        43.40,,
Non Sterile Gloves meduim,EVERGREEN LATEX CC,2002/057771/23,RT76,"AH-603280/ UP-
6853",2020.03.26,PACK OF 100,400,R                49.86,"R                19,944.00",,
Sterile Gloves,EVERGREEN LATEX CC,2002/057771/23,RT76,"AH-603280/ UP-
6853",2020.03.26,Box OF 100,1,R                92.00,R                        92.00,,
Sterile Gloves,EVERGREEN LATEX CC,2002/057771/23,RT76,"AH-603280/ UP-
6853",2020.03.26,Box  OF 100,1,R                92.00,R                        92.00,,
Alcohol based sanitiser,CRYSTAL LAGOON,2016/068125/07,EMERGENCY PROCUREMENT,AH-615469,3/23/2020,500ml/Litre,15,R              125.00,"R                  1,875.00",,
10 x Dromex Heavy Duty Gloves,CRYSTAL LAGOON,2016/068125/07,EMERGENCY PROCUREMENT,AH-615470,3/24/2020,PACK OF 10,10,15,R                      150.00,,
Gloves latex disposable large,EVERGREEN,2002/057771/23,RT76,AH-615464,3/20/2020,Boxes of 100,1,R                  0.49,R                      997.20,,
latex powder free gloves (non-sterile)M,EVERGREEN,2002/057771/23,RT76,AH-615466,3/20/2020,Boxes of 100,1000,43.35,R                      433.50,,
Non Sterile Gloves,EVERGREEN,2002/057771/23,RT76,AH-615464,3/20/2020,Box of 100,1,R                  0.49,R                      498.60,,
N95 masks,SAFARMEX,"2007/033535/07
2014/162486/07",RT32,AH-615463,3/20/2020,each,1,R                  5.98,"R                  5,986.50",,
Paper towels,Promed Technologies,RT14,AH-615471,3/24/2020,each,30,55.75,"R                  1,672.50",,,
Surgical masks,BIOLOGICA PHARMACEUTICAL,,RT32,AH-615467,3/23/2020,Boxes of 10,1000,26.65,"R                13,325.00",,
Surgical scrub 500ml,CRYSTAL LAGOON,2016/068125/07,PRICE QUATATION,AH-615470,3/24/2020,500ml,10,145,"R                  1,450.00",,
Alcohol based sanitiser,CRYSTAL LAGOON,2016/068125/07,EMERCENCY PROCUREMENT,SP-N628002,3/20/2020,1L,30,R              125.00,"R                  3,750.00",,
Heavy duty gloves,CRYSTAL LAGOON,2016/068125/07,EMERCENCY PROCUREMENT,SP-N628020,3/20/2020,Boxes of 100,204,R                31.45,"R                  6,415.80",,
Non Sterile Golves,CRYSTAL LAGOON,2016/068125/07,RT76 / EMERCENCY PROCUREMENT,"SP-N628006 /SP-
N628019",3/20/2020,Box of 100,7000+200,R                   0.78,"R                  5,670.00",,
Disposable Gown Isolation,LECHOBA MEDICAL,2005/044442/07,RTCOVID-19,UP-006929,3/25/2020,each,200,R                 59.95,"R                11,990.00",,
DECONTAMINATION OF PAROL BOARD UPI,BGIDTOVENS TC ESNTETIRNEER,2000/011155/07,PRICE QUATATION,AH-603292,2020.07.17,,1,R                   4.07,"R                  7,886.53",,
,,,,,,,,,,,
BIZZAH MAKHATE,,,,,,,,,,,
Decontamination Servies,Pest Mnagement Solutions,2013/060038/07,"N0/ EMERGENCY PROCUREMET NORMAL PRICE
QUOTATION",KN-012962,7/12/2020,,1,"R 1,875.00","R 1,875.00",,
Decontamination Servies,Go Squared,2019/554405/07,"N0/ EMERGENCY PROCUREMET NORMAL PRICE
QUOTATION",AC-765169,7/20/2020,,1,"R 10,126.14","R 10,126.14",,
Decontamination Servies,"Gin Production and Events
Mnagement",2013/060038/07,"N0/ EMERGENCY PROCUREMET NORMAL PRICE
QUOTATION",KN-012961,2020/07/1/,,1,"R           3,639.77","R                   3,639.77",,
Decontamination Servies,Pest Mnagement Solutions,2013/060038/07,"N0/ EMERGENCY PROCUREMET NORMAL PRICE
QUOTATION",HR-002915,2020/07/30,,1,"R             9  , 7  0   2  . 5  3","R                    9,702.53",,
Decontamination Servies,Pest Mnagement Solutions,2013/060038/07,"N0/ EMERGENCY PROCUREMET NORMAL PRICE
QUOTATION",AC-765170,7/24/2020,,1,"R           2,067.00","R                  2,067.00",,
Decontamination Servies,Pest Mnagement Solutions,2013/060038/07,"N0/ EMERGENCY PROCUREMET NORMAL PRICE
QUOTATION",AC-765171,7/27/2020,,1,"R           4,337.00","R                  4,337.00",,
MANAGEMENT AREA,ITEM DESCRIPTION,NAME OF SUPPLIER,COMPANY REGISTRATION NO,"PROCUREMENT PROCESS FOLLOWED
('TRANSVERSAL CONTRACT NO/SUPPLIER
IDENTIFIED BY TREASURY/DEVIATION/
PROCUREMENT METHOD)",UNIT OF MEASURE,ORDER NUMBER,ORDER DATE,ORDER QUANTITY,UNIT PRICE,ORDER VALUE,
,DURBAN MANAGEMENT AREA,,,,,,,,,,
Durban,Surgical masks,Quality Medical,2015/019742/07,RTCOVID19,each,"F-431726 (DB-
014008)",3/20/2020,25000,R10.35,"R                         258,750.00",
Durban,Surgical masks,Flawless Enterprise,2015/431254/07,Quotation,each,"F-431406  (DB-
014004)",3/28/2020,10000,R27.00,"R                         270,000.00",
Durban,Surgical masks,Flawless Enterprise,2015/431254/07,Quotation,each,"F-431428 (DB-
014040)",4/9/2020,10000,R27.00,"R                         270,000.00",
Durban,Surgical masks,Multisurge,2014/170364/07,RTCOVID19,each,DB-014064,4/30/2020,20000,R9.20,"R                         184,000.00",
Durban,N95 masks,Lechoba Medical,2005/044442/07,RTCOVID19,each,"F-431748 (DB-
014009)",3/26/2020,17500,R18.75,"R                         328,125.00",
Durban,N95 masks,Flawless Enterprise,2015/431254/07,Quotation,each,"F-431406  (DB-
014004)",3/28/2020,175,R135.00,"R                           23,625.00",
Durban,Disposable Gown (isolation),Logan Medical & Surgical Sundries,2012/056508/07,RTCOVID19,each,DB-013968,3/20/2020,1000,R40.25,"R                           40,250.00",
Durban,Protective Cover Bodysuits Disposable,Alfrehutch Trading,2008/130764/23,RTCOVID19,each,"F-431741 (DB-
014158)",3/22/2020,500,R89.76,"R                           44,880.00",
Durban,Full face shield (Protective goggles ),Lechoba Medical,2005/044442/07,RTCOVID19,each,"F-431749 (DB-
014025)",3/26/2020,600,R65.90,"R                           39,540.00",
Durban,Disposable aprons,Central Medical,1995/003785/07,RT 32-2019,each,DB-013966,3/19/2020,40000,R0.32,"R                           12,800.00",
Durban,Disposable scrub suit,Gibela Trade & Invest 1001,2004/117191/23,RT 32-2019,each,DB-013969,3/21/2020,200,R17.19,"R                             3,438.00",
Durban,Non Sterile Gloves  (Med / Large),Evergreen Latex,2002/057771/23,RT 76-2020,pair,DB-013967,3/20/2020,1500 x 50's,R49.86,"R                           74,790.00",
Durban,Non Sterile Gloves (Latex)  (S / M / L),Flawless Enterprise,2015/431254/07,Quotation,pair,"F-431407 (DB-
014003)",3/30/2020,"6000                   4500
7500",R  1  . 5  0,"R                           18,000.00",
Durban,Temperature Scanner,Class Three Medical Solutions,2017/535986/07,Quotation,each,"F-431409 (DB-
014026)",3/31/2020,60,"R1,743.50","R                         104,610.90",
Durban,Temperature Scanner,Flawless Enterprise,2015/431254/07,Quotation,each,"F-431431 (DB-
014027)",4/15/2020,5,"R2,520.00","R                           12,600.00",
Durban,Alcohol based hand sanitiser (500ml),Barrs Pharmaceuticals Industries,2012/056577/07,RT 300-2017,each,DB-013942,3/16/2020,10000,R16.41,"R                         164,100.00",
Durban,"Alcohol based hand sanitiser (500ml)  (EMERGENCY
ORDER)",Flawless Enterprise,2015/431254/07,Quotation,each,"F-431404 (DB-
014005)",3/28/2020,4000,R100.00,"R                         400,000.00",
Durban,Alcohol based hand sanitiser (500ml),Barrs Pharmaceuticals Industries,2012/056577/07,RT 300-2017,each,DB-13988,4/7/2020,12050,R16.41,"R                         197,740.50",
Durban,Surgical scrub 500ml,Barrs Pharmaceuticals Industries,2012/056577/07,RT 300-2017,each,"F-431737 (DB-
013993)",3/21/2020,8000,R21.92,"R                         175,360.00",
Durban,Surgical scrub 500ml,Barrs Pharmaceuticals Industries,2012/056577/07,RT 300-2017,each,DB-013988,4/7/2020,8000,R21.92,"R                         175,360.00",
Durban,Biocide D / Bleach,SRT Sunshine,2019/403032/07,Quotation,liters,DB-013963,3/19/2020,3000,R9.92,"R                           29,760.00",
Durban,Paper towels,Promed Technologies,2014/162486/07,RT 14-2019,rolls,DB-013965,3/19/2020,6000,R10.50,"R                           63,000.00",
Durban,Paper towels,Promed Technologies,2014/162486/07,RT 14-2019,rolls,"F-431429 (DB-
014002)",4/10/2020,12000,R10.50,"R                         126,000.00",
Durban,Matress Cover for hospitals,Hospital Equipment Manufacturers,2000/000651/07,RT 24-2016,each,"F-431735 (DB-
014023)",3/21/2020,600,R450.00,"R                         270,000.00",
Durban,Tents for isolation (2 beds),Hospital Equipment Manufacturers,2000/000651/07,RT 24-2016,each,"F-431420 (DB-
014007)",4/1/2020,10,"R2,525.00","R                           25,250.00",
Durban,ENT Set   (Diagnostic set),Class Three Medical Solutions,2017/535986/07,Quotation,each,"F-431408 (DB-
014037)",3/30/2020,20,"R2,839.12","R                           56,782.40",
Durban,Vital Moniter (BP Monitoring Machine),Class Three Medical Solutions,2017/535986/07,RT 2-2016,each,"F-431403 (DB-
014034)",3/27/2020,10,"R16,315.54","R                         163,155.40",
Durban,BP Cuffs  (for vital monitor),Class Three Medical Solutions,2017/535986/07,RT 2-2016,each,"F-431403 (DB-
014034)",3/27/2020,10,R120.75,"R                             1,207.50",
Durban,HB Meter,Class Three Medical Solutions,2017/535986/07,Quotation,each,"F-431408 (DB-
014037)",3/30/2020,10,"R3,103.10","R                           31,031.00",
Durban,Ambubag (oval plus silicone resuscicator adult),Class Three Medical Solutions,2017/535986/07,Quotation,each,"F-431408 (DB-
014037)",3/30/2020,12,"R1,138.50","R                           13,662.00",
Durban,Laryngeal Mask,Class Three Medical Solutions,2017/535986/07,Quotation,each,"F-431408 (DB-
014037)",3/30/2020,10,R188.35,"R                             1,883.50",
Durban,"Endotracheal Tube (6, 61⁄2, 7, 71⁄2)",Class Three Medical Solutions,2017/535986/07,Quotation,each,"F-431408 (DB-
014037)",3/30/2020,20,R98.65,"R                             1,973.00",
Durban,Flow Meter double flow with ball & tube,Class Three Medical Solutions,2017/535986/07,Quotation,each,"F-431408 (DB-
014037)",3/30/2020,10,"R1,079.80","R                           10,798.00",
Durban,Stethoscope,Selective Decisions,2001/066559/23,RT 4-2017,each,"F-431745 (DB-
014011)",3/24/2020,50,R27.07,"R                             1,353.50",
Durban,Stethoscope,Class Three Medical Solutions,2017/535986/07,Quotation,each,"F-431408 (DB-
014037)",3/30/2020,15,R455.00,"R                             6,825.00",
Durban,Nebulizer,Class Three Medical Solutions,2017/535986/07,RT 2-1-2016,each,"F-431750 (DB-
014031)",3/27/2020,10,"R5,184.20","R                           51,842.00",
Durban,Over shoe non woven (single use),Umusa Kami Supplies,2019/443164/07,Quotation,each,"F-431423 (DB-
014013)",4/3/2020,900 x 100's,R0.77,"R                             6,935.00",
Durban,Head Covers (single use),Umusa Kami Supplies,2019/443164/07,Quotation,each,"F-431423 (DB-
014013)",4/3/2020,900 x 100's,R0.74,"R                             6,659.00",
Durban,Laringoscope,Unicore Holdings,2011/000574/07,RT 4-2017,each,"F-431746 (DB-
013983)",3/24/2020,10,"R1,576.86","R                           15,768.60",
Durban,Flu Vaccine,Kahma Biotech,1997/014365/07,RT 285-2019,vial,"F-431733 (DB-
014035)",3/21/2020,3450,R39.93,"R                         137,758.50",
Durban,Full face shield   (Visors),Flawless Enterprise,2015/431254/07,Quotation,each,"F-431426 (DB-
014012)",4/8/2020,1000,R95.00,"R                           95,000.00",
Durban,Water boot (gumboots),BBF Safety Group,2014/095914/07,RT 59-2019,pair,"F-431734 (DB-
014028 & DB-
014029)",3/21/2020,646,R152.00,"R                           98,192.00",
Durban,"Bed, Hospital, Two Section",Hospi-Furn,2009/003345/07,RT 24-2016,each,"F-431738 (DB-
014030)",3/22/2020,28,"R8,165.79","R                         228,642.12",
Durban,Flow Meter Oxygen Single,East Coast Medical,2011/043248/23,RT 2-2016,each,DB-013980,3/22/2020,20,R575.74,"R                           13,514.80",
Durban,"Bottle, medicine, with pump, 500ml",Medi-Core Technologies,2013/198711/07,RT 298-2018,each,"F-431747 (DB-
014024)",3/25/2020,1000,R7.52,"R                             7,520.00",
Durban,Service : Sanitize all areas in Durban,Total Pest Management Services,2004/027335/23,Quotation,service,"F-431730 (DB-
013970)",3/20/2020,"1 service for 5
consecutive days","R290,000.00","R                         290,000.00",
Durban,"Hand Soap, Dettol, 200ml",Siyabonga Marketing Solutions,2016/456730/07,Quotation,each,"F-431419 (DB-
014010)",4/1/2020,530,R55.00,"R                           29,150.00",
Durban,"Sprayer, 16L Plastic Knapsack (to spray vehicles, cells,
etc.)",Total Pest Management Services,2004/027335/23,Quotation,each,"F-431430 (DB-
014036)",4/13/2020,10,"R1,200.00","R                           12,000.00",
Durban,Biocide D (sachets for the sprayer's),Total Pest Management Services,2004/027335/23,Quotation,sachets,"F-431430 (DB-
014036)",4/13/2020,3000,R5.50,"R                           16,500.00",
Durban,M/S Pest Control (decontimination),Total Pest Management Services,2004/027335/23,Quotation,service,DB-014162,6/8/2020,1,"R24,000.00","R                           24,000.00",
,Full face shield   (Visors),Unitrade 1032,1998/002665/23,Quotation,each,DB-014355,7/27/2020,1000,R18.00,"R                           18,000.00",
,Gown Isollation COVID037,Terata Supplies,2017/469259/07,Quotation,each,DB-014394,7/29/2020,750,R57.00,"R                           42,750.00",
,Coverall Protective Bodysuit Disposable XX-Large,Promed Technologies,2014/162486/07,RT 32-2019,each,DB-014349,7/20/2020,500,17.35,"R                             8,675.00",
,"Draw Sheets, Disposable, white regtangular",Promed Technologies,2014/162486/07,RT 32-2019,each,DB-014349,7/20/2020,1000,2.62,"R                             2,620.00",
,"Sleeve, Protector, single use, arm sleeve cover",Medi-Core Technologies,2013/198711/07,RT 32-2019,each,DB-014346,7/20/2020,2000,0.25,R                                500.00,
,Mask Surgical Type 1,Chemical World,2019/253242/07,RT 32-2019,each,DB-014357,7/29/2020,200,19.26,"R                             3,852.00",
,,,,,,,,,,,
EMPANGENI,,,,,,,,,,,
EMPANGENI,EMPANGENI MANAGEMENT AREA,,,,,,,,,,
EMPANGENI,,,,,,,,,,,
,Surgical masks,BPK LEGACY PTY LTD,2019/471742/07,NON CONTRACT,EACH,AC-404592,6/4/2020,10000,23,"R                  230,000.00",
,Surgical masks,CHEMICAL WORLD,2019/253242/07,RT32-2019,BOX,AC-404567,19-03-2020,200,14.95,"R                             2,290.00",
Glencoe,N95 masks,THREE MED SOLUTTION,2017/535986/07,NON CONTRACT,BOX,AC-404589,2/4/2020,66,2233.88,"R                         147,436.00",
Glencoe,N95 masks,LIORA MEDICAL SUPPLIES,2011/013434/23,TR32-2019,BOX,AC-404566,19-03-2020,700,160.5,"R                         112,350.00",
,Disposable Gown,BPK LEGACY PTY LTD,2019/471742/09,NON CONTRACT,EACH,AC-404594,7/4/2020,200,250,"R                           50,000.00",
Glencoe,Full face shield (Protective goggles ),BPK LEGACY PTY LTD,2019/471742/09,NON CONTRACT,EACH,AC-404594,7/4/2020,100,250,"R                           25,000.00",
Glencoe,Gloves,Flawless Enterprise,2015/143125/07,NON CONTRACT,each,AC-404588,4/2/2020,65250,1.54,"R                         100,875.00",
Glencoe,Non Sterile Golves,PROMED TECHNOLOGIES,2014/16248/07,RT76-2020,BOX,AC-404562,3/19/2020,250,46,"R                           15,650.00",
Glencoe,Gloves latex disposable large,EVERGREEN LATEX CC,2002/057771/23,RT76-2020,BOX,AC-404563,3/19/2020,400,78,"R                           48,700.00",
Glencoe,Temperature Scanner,Drop Dot PTY,2013/001934/07,NON CONTRACT,Each,AC-404595,4/15/2020,30,2300,"R                           69,000.00",
Glencoe,Alcohol based hand sanitiser 5lt,MASETHEMBE TRADING,2012/173413/07,NON CONTRACT MAAA0140020,5LT,AC-404575,3/24/2020,400,550,"R                         220,000.00",
Glencoe,Alcohol based hand sanitiser 500ml,MASETHEMBE TRADING,2012/173413/07,NON CONTRACT MAAA0140020,500ML,AC-404575,3/24/2020,150,150,"R                           23,850.00",
Glencoe,Alcohol based hand sanitiser 500ml,BAARS PHARMACEUTICALS,2012/056577/07,RT300-2017,500ML,AC-404561,3/19/2020,15000,14.01,"R                         210,150.00",
Glencoe,Sanitation Service to Maphumulo correctional centre,ZULULAND PEST CONTROL,1988/010133/23,NON CONTRACT,ONCE OFF SERVICE,AC-404590,1/4/2020,ONCE OFF SERVICE,12995,"R                           12,995.00",
Glencoe,Sanitation Service to Management area,ZULULAND PEST CONTROL,1988/010133/23,,ONCE OFF SERVICE,AC-404579,24-03-2020,ONCE OFF SERVICE,89585,"R                           89,585.00",
Glencoe,Surgical scrub 500ml,BAARS PHARMACEUTICALS,2012/056577/07,RT300-2017,500ML,AC-404561,19-03-2020,15000,21.15,"R                         317,250.00",
Glencoe,Paper towels,PROMED TECHNOLOGIES,2014/16248/07,RT14-2019,PKT,AC-404564,3/19/2020,5000,10.5,"R                           52,500.00",
Glencoe,Spray Bottles/Pressure sprayer (5 liters),ZULULAND PEST CONTROL,1988/010133/23,NON CONTRACT,EACH,AC-404596,16/4/2020,30,280,"R                             8,400.00",
Glencoe,Surgical masks,HYCHEM PTY LTD,2012/045088/07,NON CONTRACT,EACH,AC-404598,17/4/2020,15000,16.1,"R                         241,500.00",
Glencoe,Surgical masks,IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,20000,12.48,"R                         249,600.00",
,Apron plastics,IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,5000,1.7,"R                             8,500.00",
,Eye protection,IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,300,149,"R                           44,700.00",
Kokstad,Visor,IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,300,75,"R                           22,500.00",
Kokstad,Gowns isolation/Surgical gowns,IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,3000,87.83,"R                         263,500.00",
Kokstad,Boot covers,IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,1000,1.3,"R                             1,300.00",
Kokstad,Sanitizer and disinfected 25l,IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,100,1635,"R                         163,545.00",
Kokstad,Bionazard bags and body bags,IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,1530,7.098,"R                           10,860.00",
Kokstad,Spray bottles 500ml,IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,20,24.3,R                                486.00,
Kokstad,"Surgical gloves size 7.5,8,8.5,9",IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,6000,2.76,"R                           16,560.00",
Kokstad,"Examation gloves M,L,XL",IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,15000,2.78,"R                           41,700.00",
Kokstad,"Overalls size M,L,XL and XXL",IMPERIAL LOGISTICS SA,1993/003465/07,T.R INSTRUCTION NO.3 OF 2020,EACH,AC-404597,22/4/2020,800,300.11,"R                         240,088.00",
,Secured hands free dispenser sanitiser,CHERMA SALES AND MARK,2007/242717/23,NON CONTRACT,EACH,AC-404753,15/5/2020,65,2000,"R                         130,000.00",
,Secured hands free dipenser hand wash soap,CHERMA SALES AND MARK,2007/242717/23,NON CONTRACT,EACH,AC-404753,15/5/2020,42,2000,"R                           84,000.00",
,Batteries,CHERMA SALES AND MARK,2007/242717/23,NON CONTRACT,EACH,AC-404753,15/5/2020,300,15,"R                             4,500.00",
Empangeni,Sanitiser hands refill,CHERMA SALES AND MARK,2007/242717/23,NON CONTRACT,EACH,AC-404753,15/5/2020,400,60,"R                           24,000.00",
Empangeni,Hand soap refill,CHERMA SALES AND MARK,2007/242717/23,NON CONTRACT,EACH,AC-404753,15/5/2020,300,20,"R                             6,000.00",
Empangeni,First Aid Kit,MR FIRST AID,1990/007637/07,RT24-13-001,EACH,AC-404755,21/5/2020,19,471.55,"R                             8,959.45",
Empangeni,Transfer Board,DELTA SURGICAL PTY LTD,2008/023602/07,RT24-09-001,EACH,AC-404759,22/5/2020,18,5460.65,"R                           98,291.70",
EMPANGENI,Pressure Relief Matresses,"ARJO HUNTLEIGH SOUTH AFRICA
PTY LTD",2001/016670/07,RT24-02-23,EACH,AC-404758,22/5/2020,5,6353.17,"R                           31,765.85",
Empangeni,Stadio Meter,DELTA SURGICAL SA,2008/023602/07,RT24-08-009,EACH,AC-404757,21/5/2020,19,1279.23,"R                           24,305.37",
Empangeni,Matress Cover Bed,"HOSPITAL EQUIPMENT
MANUFACTURERS PTY LTD",2000/000651/07,RT24-02-15,EACH,AC-404756,21/5/2020,103,563.12,"R                           58,001.36",
