No,DEPT/ENTITY,CSD NO,SUPPLIER NAME,CO REG NUM,ITEM CATEGORY,ITEM DESCRIPTION,QNT,UNIT PRICE,TOTAL PRICE,TOTAL VAL RECALC,SYS ORDER NO,SYS INVOICE No,"SYS INVOICE
AMOUNT","SYS INVOICE
DATE","SYS INVOICE
RECEIPT DATE","SYS
PAYMENT
DATE","SYS
PAYMENT No","SYS
DISPURSE NO","SYS PAYMENT
AMOUNT","PAYMENT
PERIOD",PAY VAR,STATUS,"COMMITMENT
OUTSTANDING",ORDERS CLOSED,,,
268,HEALTH,MAAA0693866,Sedi laka Projects,2016/023500/07,,,,,,0.00,NOT APPLIC,2,R4000000.00,4/17/2020,4/17/2020,4/17/2020,2659209,1189658,R4000000.00,2020/06,-4000000.00,CLOSED,0.00,-4000000.00,,,
269,HEALTH,MAAA0574323,Seladi Consulting,2008/156029/23,Protective Body Suit,"Disposable protective body
suits",3871,R249.00,963879.00,963879.00,NOT APPLIC,HDSC001LPPD,R293373.67,7/13/2020,7/16/2020,7/22/2020,2680434,1199936,R293373.67,2020/07,670505.33,CLOSED,0.00,670505.33,,,
270,HEALTH,MAAA0333795,Sejala Business Enterprise,2001/078975/23,Face Shields / Visors,Face Visors Shileds,1647,R35.00,576450.00,576450.00,NOT APPLIC,H   E DP01LPPD,R7000.00,5/29/2020,5/30/2020,6/4/2020,2670066,1195479,R7000.00,2020/06,569450.00,CLOSED,0.00,569450.00,,,
271,HEALTH,MAAA0333795,Sejala Business Enterprise,2001/078975/23,,,,,,0.00,NOT APPLIC,H   E DP02LPPD,R7000.00,5/29/2020,6/1/2020,6/4/2020,2670093,1195479,R7000.00,2020/06,-7000.00,CLOSED,0.00,-7000.00,,,
272,HEALTH,MAAA0333795,Sejala Business Enterprise,2001/078975/23,,,,,,0.00,NOT APPLIC,HEDP03LPPD,R562450.00,6/4/2020,7/6/2020,7/7/2020,2677842,1198838,R562450.00,2020/07,-562450.00,CLOSED,0.00,-562450.00,,,
273,HEALTH,MAAA0138276,Septennial PTY LTD,2014/268251/07,Masks - Surgical,N95 Repiratory Masks,46154,R27.50,1269235.00,1269235.00,NOT APPLIC,0701LPPD,R1269235.00,7/6/2020,7/10/2020,7/22/2020,2680101,1199231,R1269235.00,2020/07,0.00,CLOSED,0.00,0.00,,,
274,HEALTH,MAAA0010664,Servest,1997/006391/07,Sanitiser,"Sanitizer Despensers -
Automated",753,R980.00,737936.61,737936.61,NOT APPLIC,OEIN0000732938,R826358.09,3/31/2020,4/16/2020,4/16/2020,2659024,1189654,R826358.09,2020/06,-88421.48,CLOSED,0.00,-88421.48,,,
275,HEALTH,MAAA0010664,Servest,1997/006391/07,Admin & Marketing,Batteries,3012,R19.00,57221.98,57221.98,,,,,,,,,,,57221.98,CLOSED,0.00,57221.98,,,
276,HEALTH,MAAA0010664,Servest,1997/006391/07,Cleaning,Antibactrial soap 25L,50,R623.99,31199.50,31199.50,,,,,,,,,,,31199.50,CLOSED,0.00,31199.50,,,
277,HEALTH,MAAA0342514,Shilombe Trading,2012/041581/07,Masks - Surgical,3 Ply Mask Surgical,100,R20.00,2000000.00,2000000.00,NOT APPLIC,D   P HL0001LPPD,R2000000.00,4/6/2020,4/9/2020,4/23/2020,2659858,1190105,R2000000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
278,HEALTH,MAAA0561273,Smandi Project Management,2008/156029/23,Digital Themormetres,Digital Themormetres,5,R1720.00,8600000.00,8600000.00,NOT APPLIC,1  L  PPD,R8599987.50,5/14/2020,5/18/2020,6/2/2020,2669333,1195544,R8599987.50,2020/06,12.50,CLOSED,0.00,12.50,,,
279,HEALTH,MAAA0561273,Smandi Project Management,2008/156029/23,Gowns - Surgical non sterile,Surgical Gown (Non-Sterile),225,R96.00,2160000.00,2160000.00,NOT APPLIC,S   M A004LPPD,R1736160.00,6/17/2020,6/19/2020,6/23/2020,2673036,1196726,R1736160.00,2020/06,423840.00,CLOSED,0.00,423840.00,,,
280,HEALTH,MAAA0561273,Smandi Project Management,2008/156029/23,,,,,0.00,0.00,NOT APPLIC,S   M A002LPPD,R423840.00,6/17/2020,6/19/2020,6/22/2020,2673032,1196726,R423840.00,2020/06,-423840.00,CLOSED,0.00,-423840.00,,,
281,HEALTH,MAAA0901902,"Steelwood International (Pty) Ltd t/a
Medena",1997/008988/07,Digital Themormetres,Digital Themormetres,3,R1720.00,5160000.00,5160000.00,NOT APPLIC,I N   V25495LPPD,R5160000.00,5/21/2020,5/21/2020,6/2/2020,2669332,1195540,R5160000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
282,HEALTH,MAAA0298228,Summer Rain Training & Proj,2016/305430/07,Protective Body Suit,Disposable PPE Body Suits,3871,R249.00,963879.00,963879.00,NOT APPLIC,003LPPD,R481793.32,7/3/2020,7/6/2020,7/8/2020,2678113,1198958,R481793.32,2020/07,482085.68,CLOSED,0.00,482085.68,,,
283,HEALTH,MAAA0298228,Summer Rain Training & Proj,2016/305430/07,,,,,0.00,0.00,NOT APPLIC,002LPPD,R337379.82,7/3/2020,7/6/2020,7/8/2020,2678115,1198958,R337379.82,2020/07,-337379.82,CLOSED,0.00,-337379.82,,,
284,HEALTH,MAAA0298228,Summer Rain Training & Proj,2016/305430/07,,,,,0.00,0.00,NOT APPLIC,001LPPD,R144662.49,7/3/2020,7/6/2020,7/8/2020,2678117,1198958,R144662.49,2020/07,-144662.49,CLOSED,0.00,-144662.49,,,
285,HEALTH,MAAA0842713,S O R Training,2016/402789/07,Gloves,Surgical cloves latex sterile,144,R6.90,993600.00,993600.00,NOT APPLIC,0001/2020,R314640.00,7/27/2020,7/27/2020,7/28/2020,2682628,1199960,R314640.00,2020/07,678960.00,OPEN,678960.00,0.00,,,
286,HEALTH,MAAA0869781,T7 Mash,2020/003978/07,Digital Themormetres,Digital Themormetres,35,R1720.00,6020000.00,6020000.00,NOT APPLIC,3  5  LPPD,R6020000.00,5/21/2020,5/22/2020,6/2/2020,2669331,1195537,R6020000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
287,HEALTH,MAAA0836835,Tendiroli Business Enterprise (Pty) Ltd,2014/008072/07,Face Shields / Visors,Face Visors Shileds,1647,R35.00,576450.00,576450.00,NOT APPLIC,2  2  3365LPPD,R576450.00,6/3/2020,6/9/2020,6/9/2020,2671707,1195894,R576450.00,2020/06,0.00,CLOSED,0.00,0.00,,,
288,HEALTH,MAAA0471136,Theze Trading Entreprise,2015/130276/07,Protective Body Suit,Disposable PPE Body Suits,3871,R249.00,963879.00,963879.00,NOT APPLIC,257LPPD,R963835.65,7/13/2020,7/13/2020,7/20/2020,2680019,1199535,R963835.65,2020/07,43.35,CLOSED,0.00,43.35,,,
289,HEALTH,MAAA0564953,Thinamuthu General Trading,2017/248421/07,Face Shields / Visors,Face Visors Shileds,1647,R35.00,576450.00,576450.00,"NOT APPLIC013LPPDR210000.005/27/20206/9/20206/9/202026717331195900R210000.00
NOT APPLIC012LPPDR226800.005/26/20206/9/20206/9/202026717211195900R226800.00",2020/06,R366450.00,CLOSED,R0.00,R366450.00,,,,,,,,,,,
290,HEALTH,MAAA0564953,Thinamuthu General Trading,2017/248421/07,,,,,0.00,0.00,2020/06,-R226800.00,CLOSED,R0.00,-R226800.00,,,,,,,,,,,,
291,HEALTH,MAAA0564953,Thinamuthu General Trading,2017/248421/07,,,,,0.00,0.00,NOT APPLIC,014LPPD,R139650.00,6/1/2020,7/6/2020,7/7/2020,2677843,1198933,R139650.00,2020/07,-139650.00,CLOSED,0.00,-139650.00,,,
292,HEALTH,MAAA0159622,Tsalach Solutions,2013/161304/07,Masks - Face Cloth,Face Cloth Masks,12666,R16.68,211268.88,211268.88,NOT APPLIC,2020/001.LPPD,R12510.00,5/27/2020,6/9/2020,7/8/2020,2678285,1198929,R12510.00,2020/07,198758.88,CLOSED,0.00,198758.88,,,
293,HEALTH,MAAA0159622,Tsalach Solutions,2013/161304/07,,,,,0.00,0.00,NOT APPLIC,0024LPPD,R60882.00,6/5/2020,7/20/2020,7/21/2020,2680265,1199890,R60882.00,2020/07,-60882.00,CLOSED,0.00,-60882.00,,,
294,HEALTH,MAAA0138523,Tshiamiso Trading 135,2013/110686/07,Face Shields / Visors,Face Visors Shileds,1647,R35.00,576450.00,576450.00,NOT APPLIC,506LPPD,R576450.00,6/5/2020,7/6/2020,7/7/2020,2677870,1198912,R576450.00,2020/07,0.00,CLOSED,0.00,0.00,,,
295,HEALTH,MAAA0138523,Tshiamiso Trading 135,2013/110686/07,Digital Themormetres,Digital Themormetres,500,R1978.00,989000.00,989000.00,NOT APPLIC,5  0  2LPPD,R989000.00,5/20/2020,5/21/2020,5/25/2020,2666971,1193419,R989000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
296,HEALTH,MAAA0138523,Tshiamiso Trading 135,2013/110686/07,Masks - Surgical,3 Ply Mask Surgical,100,R20.00,2000000.00,2000000.00,NOT APPLIC,5  0  1,R2000000.00,4/17/2020,4/17/2020,4/17/2020,2659215,1189655,R2000000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
297,HEALTH,MAAA0052453,"Tshimangi Accommodation and Cash
Loans",2016/013167/07,Face Shields / Visors,Face Visors Shileds,1647,R35.00,576450.00,576450.00,NOT APPLIC,0  1  LPPD,R576450.00,6/3/2020,6/9/2020,6/9/2020,2671578,1195891,R576450.00,2020/06,0.00,CLOSED,0.00,0.00,,,
298,HEALTH,MAAA0008081,Tshivhe Trading Entreprise,2007/184617/23,Protective Body Suit,Disposable protective body suit,3871,R249.00,963879.00,963879.00,NOT APPLIC,TTE41LPPD,R144662.49,7/3/2020,7/6/2020,7/8/2020,2678122,1198957,R144662.49,2020/07,819216.51,CLOSED,0.00,819216.51,,,
299,HEALTH,MAAA0008081,Tshivhe Trading Entreprise,2007/184617/23,,,,,0.00,0.00,NOT APPLIC,TTE42LPPD,R337379.82,7/3/2020,7/6/2020,7/8/2020,2678124,1198957,R337379.82,2020/07,-337379.82,CLOSED,0.00,-337379.82,,,
300,HEALTH,MAAA0008081,Tshivhe Trading Entreprise,2007/184617/23,,,,,0.00,0.00,NOT APPLIC,TTE44LPPD,R481793.32,7/9/2020,7/10/2020,7/20/2020,2680018,1199903,R481793.32,2020/07,-481793.32,CLOSED,0.00,-481793.32,,,
301,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,Masks - Surgical,3 Ply Mask Surgical,200,R18.50,3700000.00,3700000.00,NOT APPLIC,2  0  20/003LPPD,R66587.30,4/21/2020,5/18/2020,5/20/2020,2665655,1192870,R66587.30,2020/06,3633412.70,CLOSED,0.00,3633412.70,,,
302,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,Sanitiser,Hand sanitizers 350ml,300,R29.90,8970000.00,8970000.00,NOT APPLIC,2  0  20/004LPPD,R147646.20,5/4/2020,5/18/2020,5/25/2020,2665266,1193423,R147646.20,2020/06,8822353.80,CLOSED,0.00,8822353.80,,,
303,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/004/LPPD,R154463.40,4/28/2020,5/7/2020,5/7/2020,2663348,1192468,R154463.40,2020/06,-154463.40,CLOSED,0.00,-154463.40,,,
304,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/004LPPD,R165765.60,5/11/2020,5/15/2020,5/19/2020,2665238,1192870,R165765.60,2020/06,-165765.60,CLOSED,0.00,-165765.60,,,
305,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/006LPPD,R173300.40,5/15/2020,5/18/2020,5/19/2020,2665252,1192870,R173300.40,2020/06,-173300.40,CLOSED,0.00,-173300.40,,,
306,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/005LPPD,R184602.60,5/11/2020,5/15/2020,5/19/2020,2665243,1192870,R184602.60,2020/06,-184602.60,CLOSED,0.00,-184602.60,,,
307,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/011LPPD,R192137.40,5/26/2020,5/26/2020,5/27/2020,2667098,1195529,R192137.40,2020/06,-192137.40,CLOSED,0.00,-192137.40,,,
308,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/012LPPD,R293857.20,5/27/2020,6/1/2020,6/4/2020,2670027,1195529,R293857.20,2020/06,-293857.20,CLOSED,0.00,-293857.20,,,
309,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/008LPPD,R299000.00,4/14/2020,6/4/2020,6/4/2020,2670017,1195529,R299000.00,2020/06,-299000.00,CLOSED,0.00,-299000.00,,,
No,DEPT/ENTITY,CSD NO,SUPPLIER NAME,CO REG NUM,ITEM CATEGORY,ITEM DESCRIPTION,QNT,UNIT PRICE,TOTAL PRICE,TOTAL VAL RECALC,SYS ORDER NO,SYS INVOICE No,"SYS INVOICE
AMOUNT","SYS INVOICE
DATE","SYS INVOICE
RECEIPT DATE","SYS
PAYMENT
DATE","SYS
PAYMENT No","SYS
DISPURSE NO","SYS PAYMENT
AMOUNT","PAYMENT
PERIOD",PAY VAR,STATUS,"COMMITMENT
OUTSTANDING",ORDERS CLOSED,,,
310,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/014LPPD,R301392.00,6/10/2020,6/11/2020,6/12/2020,2672068,1196723,R301392.00,2020/06,-301392.00,CLOSED,0.00,-301392.00,,,
311,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/001LPPD,R384000.00,4/8/2020,5/25/2020,5/25/2020,2666957,1193423,R384000.00,2020/06,-384000.00,CLOSED,0.00,-384000.00,,,
312,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/013LPPD,R391809.60,6/4/2020,6/4/2020,6/4/2020,2670045,1195529,R391809.60,2020/06,-391809.60,CLOSED,0.00,-391809.60,,,
313,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/015LPPD,R960806.60,6/23/2020,6/24/2020,6/24/2020,2674478,1196723,R960806.60,2020/06,-960806.60,CLOSED,0.00,-960806.60,,,
314,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2  0  20/002LPPD,R1000000.00,4/17/2020,5/20/2020,5/20/2020,2665722,1192870,R1000000.00,2020/06,-1000000.00,CLOSED,0.00,-1000000.00,,,
315,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2020/017LPPD,R1251105.70,7/2/2020,7/6/2020,7/7/2020,2677854,1198917,R1251105.70,2020/07,-1251105.70,CLOSED,0.00,-1251105.70,,,
316,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2020/016LPPD,R1081782.00,7/1/2020,7/6/2020,7/7/2020,2677858,1198917,R1081782.00,2020/07,-1081782.00,CLOSED,0.00,-1081782.00,,,
317,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2020/018LPPD,R1110844.80,7/8/2020,7/8/2020,7/8/2020,2678428,1198917,R1110844.80,2020/07,-1110844.80,CLOSED,0.00,-1110844.80,,,
318,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2020/020LPPD,R978447.60,7/13/2020,7/13/2020,7/20/2020,2680014,1199884,R978447.60,2020/07,-978447.60,CLOSED,0.00,-978447.60,,,
319,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2020/019LPPD,R1149595.20,7/10/2020,7/10/2020,7/22/2020,2680089,1199884,R1149595.20,2020/07,-1149595.20,CLOSED,0.00,-1149595.20,,,
320,HEALTH,MAAA0908409,"Tsopane Pharmacy t/a Lennymed
Pharmacy",2015/260590/07,,,,,0.00,0.00,NOT APPLIC,2020/021LPPD,R66856.40,7/24/2020,7/27/2020,7/27/2020,2682151,1199884,R66856.40,2020/07,-66856.40,CLOSED,0.00,-66856.40,,,
321,HEALTH,MAAA0902476,Value Chem Medical Group,2019/555713/07,Digital Themormetres,"Infrared Handheld non-contact
thermometer",500,2249.40,1124700.00,1124700.00,NOT APPLIC,Q   U187549LPPD,R56249.95,4/28/2020,5/18/2020,5/20/2020,2665645,1192874,R56249.95,2020/06,1068450.05,CLOSED,0.00,1068450.05,,,
322,HEALTH,MAAA0902476,Value Chem Medical Group,2019/555713/07,,,,,,0.00,NOT APPLIC,Q   U187569LPPD,R1068749.05,5/12/2020,5/20/2020,5/21/2020,2665638,1192874,R1068749.05,2020/06,-1068749.05,CLOSED,0.00,-1068749.05,,,
323,HEALTH,MAAA0902476,Value Chem Medical Group,2019/555713/07,Digital Themormetres,Digital Themormetres,425,2249.40,955995.00,955995.00,,,,,,,,,,,955995.00,OPEN,955995.00,0.00,,,
324,HEALTH,MAAA0205906,X – NET Trading Enterprise,2007/174564/23,Face Shields / Visors,Face Visors Shileds,1647,35.00,576450.00,576450.00,NOT APPLIC,X  N  E-COV19-01LPPD,R10500.00,6/4/2020,6/11/2020,6/15/2020,2672133,1196721,R10500.00,2020/06,565950.00,CLOSED,0.00,565950.00,,,
325,HEALTH,MAAA0205906,X – NET Trading Enterprise,2007/174564/23,,,,,,0.00,NOT APPLIC,X  N  E-COV19-03LPPD,R277900.00,6/5/2020,6/11/2020,6/15/2020,2672129,1196721,R277900.00,2020/06,-277900.00,CLOSED,0.00,-277900.00,,,
326,HEALTH,MAAA0205906,X – NET Trading Enterprise,2007/174564/23,,,,,,0.00,NOT APPLIC,X  N  ECOV19-02LPPD,R288050.00,6/4/2020,6/10/2020,6/15/2020,2672131,1196721,R288050.00,2020/06,-288050.00,CLOSED,0.00,-288050.00,,,
327,HEALTH,MAAA0146822,YNF Engineering,1995/056053/23,Masks - Surgical,3 Ply Mask Surgical,100,20.00,2000000.00,2000000.00,NOT APPLIC,Y  N F-QUO110H/O,R1999850.00,4/15/2020,4/16/2020,4/16/2020,2658871,1189664,R1999850.00,2020/06,150.00,CLOSED,0.00,150.00,,,
328,P/WORKS,MAAA0195344,Earlyworx 769 (Pty) Ltd,2004/026640/07,Cleaning,Soap Hand Wash Liquide 25L,8,747.50,5980.00,5980.00,OR-002182,I N 001687,R5980.00,4/1/2020,4/20/2020,4/22/2020,2525283,1208448,R5980.00,2020/06,0.00,CLOSED,0.00,0.00,,,
329,P/WORKS,MAAA0195344,Earlyworx 769 (Pty) Ltd,2004/026640/07,Sanitiser,"Hand Sanitizer 25 Litre
Actigem",2,3450.00,6900.00,6900.00,OR-002182,I N 001687,R6900.00,4/1/2020,4/20/2020,4/22/2020,2525283,1208448,R6900.00,2020/06,0.00,CLOSED,0.00,0.00,,,
330,P/WORKS,MAAA0195344,Earlyworx 769 (Pty) Ltd,2004/026640/07,Cleaning,Soap Toilet liquide,8,977.50,7820.00,7820.00,OR-002182,I N 001687,R7820.00,4/1/2020,4/20/2020,4/22/2020,2525283,1208448,R7820.00,2020/06,0.00,CLOSED,0.00,0.00,,,
331,P/WORKS,MAAA0195344,Earlyworx 769 (Pty) Ltd,2004/026640/07,Cleaning,Soap Liquide 5L,30,425.50,12765.00,12765.00,OR-002182,I N 001687,R12765.00,4/1/2020,4/20/2020,4/22/2020,2525283,1208448,R12765.00,2020/06,0.00,CLOSED,0.00,0.00,,,
332,P/WORKS,MAAA0195344,Earlyworx 769 (Pty) Ltd,2004/026640/07,Sanitiser,"Medical Hand Sanitizer
Actigem",200,102.35,20470.00,20470.00,OR-002182,I N 001687,R20470.00,4/1/2020,4/20/2020,4/22/2020,2525283,1208448,R20470.00,2020/06,0.00,CLOSED,0.00,0.00,,,
333,P/WORKS,MAAA0195344,Earlyworx 769 (Pty) Ltd,2004/026640/07,Sanitiser,"Hand Sanitizer Gel Liquide
500m",200,184.00,36800.00,36800.00,OR-002182,I N 001687,R36800.00,4/1/2020,4/20/2020,4/22/2020,2525283,1208448,R36800.00,2020/06,0.00,CLOSED,0.00,0.00,,,
334,P/WORKS,MAAA0195344,Earlyworx 769 (Pty) Ltd,2004/026640/07,Masks - Non Surgical,Musk Dust Face,98,828.00,81144.00,81144.00,OR-002182,I N 001687,R81144.00,4/1/2020,4/20/2020,4/22/2020,2525283,1208448,R81144.00,2020/06,0.00,CLOSED,0.00,0.00,,,
335,P/WORKS,MAAA0195344,Earlyworx 769 (Pty) Ltd,2004/026640/07,Gloves,Gloves Surgical Powder Free,600,161.00,96600.00,96600.00,OR-002182,I N 001687,R96600.00,4/1/2020,4/20/2020,4/22/2020,2525283,1208448,R96600.00,2020/06,0.00,CLOSED,0.00,0.00,,,
336,P/WORKS,MAAA0172450,MMAMURU (PTY) LTD,2016/169391/07,Masks - Face Cloth,MASKS,157,16.50,259050.00,259050.00,OR-002223,15,R259050.00,7/6/2020,7/16/2020,7/20/2020,2530459,1213056,R259050.00,2020/07,0.00,CLOSED,0.00,0.00,,,
337,SPORT,MAAA0709058,Chulumanco Lilitha,2018/472183/07,Admin & Marketing,"Design of elcetronic flyers and
production of video clips for
COVID19",1,498000.00,498000.00,498000.00,,,,,,,,,,,498000.00,OPEN,498000.00,0.00,,,
338,SPORT,MAAA0383071,Johnthate Trading Enterprise,2016/523080/07,Digital Themormetres,Themometers,105,1795.00,188475.00,188475.00,OR-010729,15,R188475.00,7/9/2020,7/9/2020,7/9/2020,2424462,1118301,R188475.00,2020/07,0.00,CLOSED,0.00,0.00,,,
339,SPORT,MAAA0739853,Mamidumo Trading,2018/418026/07,Cleaning,Apron with bib,200,249.00,49800.00,49800.00,OR-010730,1  2020,R49800.00,6/9/2020,6/9/2020,6/9/2020,2424227,1118117,R49800.00,2020/06,0.00,CLOSED,0.00,0.00,,,
340,SPORT,MAAA0004091,Modosharo Suppliers,2015/087991/07,Face Shields / Visors,Visors/ Face shields,100,125.00,12500.00,12500.00,OR-010728,M00D01,R12500.00,6/23/2020,6/23/2020,6/24/2020,2424354,1118233,R12500.00,2020/06,0.00,CLOSED,0.00,0.00,,,
341,SPORT,MAAA0026259,Unitrade 1032 cc,1998/002665/23,Sanitiser,Sanitizers,2,62.10,124200.00,124200.00,OR-010623,INV65983,R124200.00,7/21/2020,7/21/2020,7/27/2020,2424674,1118435,R124200.00,2020/07,0.00,CLOSED,0.00,0.00,,,
342,SOCIAL,MAAA0238860,Bidvest Steiner,2000/011155/07,Cleaning,Mutton Cloth,100,52.34,5234.00,5234.00,PO-001260,PIETRIN0044662,R1943.50,3/25/2020,4/23/2020,4/23/2020,2475584,1157930,R15105.25,2020/06,-9871.25,CLOSED,0.00,-9871.25,,,
343,SOCIAL,MAAA0238860,Bidvest Steiner,2000/011155/07,Cleaning,Mop large,100,79.34,7934.00,7934.00,PO-001260,2  64834,R2185.00,4/6/2020,4/23/2020,4/23/2020,2475580,1157930,R34333.25,2020/06,-26399.25,CLOSED,0.00,-26399.25,,,
344,SOCIAL,MAAA0238860,Bidvest Steiner,2000/011155/07,Cleaning,Refuse bag red,200,47.17,9434.00,9434.00,PO-001260,P  IETRIN0045129,R5531.50,5/6/2020,5/11/2020,5/11/2020,2475930,1158159,R5531.50,2020/06,3902.50,CLOSED,0.00,3902.50,,,
345,SOCIAL,MAAA0238860,Bidvest Steiner,2000/011155/07,Cleaning,Bleach Jik,200,52.17,10434.00,10434.00,,,,,,,,,,,10434.00,CLOSED,0.00,10434.00,,,
346,SOCIAL,MAAA0238860,Bidvest Steiner,2000/011155/07,Cleaning,Hand paper towel,50,438.68,21934.00,21934.00,,,,,,,,,,,21934.00,CLOSED,0.00,21934.00,,,
347,SOCIAL,MAAA0324898,"IT Care Chemicals Supplies and
Cleaning",2015/102820/07,Sanitiser,Sanitizers,15,55.00,825000.00,825000.00,PO-001269,I C T1014.,R11000.00,4/6/2020,5/11/2020,5/11/2020,2475911,1158161,R11000.00,2020/06,814000.00,OPEN,814000.00,0.00,,,
348,SOCIAL,MAAA0324898,"IT Care Chemicals Supplies and
Cleaning",2015/102820/07,,,,,,,PO-001269,I T C2102,R110000.00,6/8/2020,6/24/2020,6/24/2020,2478239,1159947,R110000.00,2020/06,-110000.00,OPEN,-110000.00,0.00,,,
349,SOCIAL,MAAA0324898,"IT Care Chemicals Supplies and
Cleaning",2015/102820/07,,,,,,,PO-001269,I T C2020,R110000.00,6/11/2020,6/24/2020,6/24/2020,2478241,1159947,R110000.00,2020/06,-110000.00,OPEN,-110000.00,0.00,,,
350,SOCIAL,MAAA0324898,"IT Care Chemicals Supplies and
Cleaning",2015/102820/07,,,,,,,PO-001269,I T C1113,R184030.00,5/11/2020,5/22/2020,5/25/2020,2476150,1158511,R184030.00,2020/06,-184030.00,OPEN,-184030.00,0.00,,,
351,SOCIAL,MAAA0038766,Lechoba-Medical Technologies,2005/044442/07,Cleaning,Protective Coverralls,500,358.99,179495.00,179495.00,PO-001294,2  01802794,R179495.00,4/16/2020,4/22/2020,4/23/2020,2475579,1157931,R179495.00,2020/06,0.00,CLOSED,0.00,0.00,,,
352,SOCIAL,MAAA0098509,Limpopo Cash and Carry,2003/018146/23,Cleaning,Antiseptic Liquid 750ml,200,45.00,9000.00,9000.00,PO-001268,1  0170351,R9000.00,3/26/2020,4/23/2020,4/23/2020,2475581,1157726,R9000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
353,SOCIAL,MAAA0172450,MMAMURU (PTY) LTD,2016/169391/07,Masks - Face Cloth,Three layer Cloth face mask,715,16.00,114400.00,114400.00,PO-001366,23,R114400.00,6/30/2020,7/7/2020,7/9/2020,2480867,1162122,R114400.00,2020/07,0.00,CLOSED,0.00,0.00,,,
354,SOCIAL,MAAA0615150,Slamulele Security Company,2017/495334/07,Cleaning,Liquid hand soap 5L,220,109.00,23980.00,23980.00,PO-001291,S  CC 001,R23980.00,4/6/2020,4/6/2020,4/7/2020,2474835,1157317,R23980.00,2020/06,0.00,CLOSED,0.00,0.00,,,
355,TRANSPORT,MAAA0802801,AL Consultancy Management,2019/339493/07,Cleaning,Surface disinfectant liquid (25l),250,860.75,215187.50,215187.50,OR-002211,DT/01/7/2020,R215187.50,7/6/2020,7/8/2020,7/9/2020,2430046,1120776,R215187.50,2020/07,0.00,CLOSED,0.00,0.00,,,
356,TRANSPORT,MAAA0021371,Anywhere Today,2014/101415/07,Sanitiser,Hand sanitizers (25litres),250,1520.00,380000.00,380000.00,OR-002208,ANY-5,R380000.00,7/6/2020,7/8/2020,7/9/2020,2430044,1120777,R380000.00,2020/07,0.00,CLOSED,0.00,0.00,,,
