No,DEPT/ENTITY,CSD NO,SUPPLIER NAME,CO REG NUM,ITEM CATEGORY,ITEM DESCRIPTION,QNT,UNIT PRICE,TOTAL PRICE,TOTAL VAL RECALC,SYS ORDER NO,SYS INVOICE No,"SYS INVOICE
AMOUNT","SYS INVOICE
DATE","SYS INVOICE
RECEIPT DATE","SYS
PAYMENT
DATE","SYS
PAYMENT No","SYS
DISPURSE NO","SYS PAYMENT
AMOUNT","PAYMENT
PERIOD",PAY VAR,STATUS,"COMMITMENT
OUTSTANDING",ORDERS CLOSED,,,
Thinamuthu General Trading,,"576,45",Optimus Engineering solutions,,,,,,,,,,,,,,,,,,,,"47,92",,,,"4 7,920"
Tidy Cleaning and Hygiene,,"3 3,851",RAMIE MALEKA DESIGN & FLOWERS,,,,,,,,,,,,,,,,,,,,45,,,,"4 5,000"
TLG Trading,8,"4,600,000",Jacklin Investment T/A Pest Control Specialist,,,,,,,,,,,,,,,,,,,,"42,262",,,,"4 2,262"
Top Carpets,,"4,888",Tidy Cleaning and Hygiene,,,,,,,,,,,,,,,,,,,,"33,851",,,,"3 3,851"
Tripple-N Medical Distributors (Pty) Ltd,,"9,765",Fifteen Thirty Corporations,,,,"31,343",,,,,,,,,,,,,,,,,,,,"3 1,343"
Tsalach Solutions,,"211,269",BASWA SECURITY PRIMARY CO OPERATIVE,,,,,,,,,,,,,,,,,,,,"29,76",,,,"2 9,760"
Tshedza Solutions,,"914,075",Evergreen Latex cc,,,,,,,,"2 9,600",,,,,,,,,,,,,,,,"2 9,600"
Tshiamiso Trading 135,,"3,565,450",Baroka Fashion Designs,,,,,,,,,,,,,,,,,,,,,,"2 8,750",,"2 8,750"
Tshimangi Accommodation and Cash Loans,,"576,45",Pestatermite,,,,,,,,,,,,,,,,,,,,"26,394",,,,"2 6,394"
Tshivhe Trading Entreprise,,"963,879",Slamulele Security Company,,,,,,,,,,,,,,,"23,98",,,,,,,,,"2 3,980"
Tsopane Pharmacy t/a Lennymed Pharmacy,1,"2,670,000",Destination Met,,,,,,,,,,,,,,,,,"23,46",,,,,,,"2 3,460"
Unahaly General Trading,,"4 8,200",JN Medical,,,,,,,,,,,,,,,,,,,,,"18,688",,,"1 8,688"
Unitrade 1032 cc,,"124,2",Maphalla FT,,,,"17,204",,,,,,,,,,,,,,,,,,,,"1 7,204"
Valcross Trading (VTE),,"1 2,737",302K EMPORIUM (Pty) Ltd,,,,,,"16,92",,,,,,,,,,,,,,,,,,"1 6,920"
Value Chem Medical Group,,"2,080,695",Mutsudundi Business Enterprise,,,,,,,,,,,,,,,,,,,,"16,85",,,,"1 6,850"
Vhaleya Suppliers,,439,Valcross Trading (VTE),,,,,,,,,,,,,,,,,,,,,,"1 2,737",,"1 2,737"
X – NET Trading Enterprise,,"576,45",Modosharo Suppliers,,,,,,,,,,,,,"1 2,500",,,,,,,,,,,"1 2,500"
YNF Engineering,,"2,000,000",Zandupe Invesment Group,,,,,,,,,,,,,,,,,,,,,,"1 0,800",,"1 0,800"
Zandupe Invesment Group,,"1 0,800",Tripple-N Medical Distributors (Pty) Ltd,,"9 ,765",,,,,,,,,,,,,,,,,,,,,,"9,765"
Zaukhakhata Trading Projects,,"8 0,000",Limpopo Cash and Carry,,,,,,,,,,,,,,,9,,,,,,,,,9
ZKM Trading,,105,Top Carpets,,,,,,,,,,,,,,,,,,,,,,"4,888",,"4,888"
Grand Total,"728,886,272",,Mabobo Holdings,,"3 ,500",,,,,,,,,,,,,,,,,,,,,,"3,5"
,,,Grand Total,"1,036,934","31,331",,"2,126,866","220,252","16,92","262,004","2,950,876",,5,"84,819,243","527,529","872,975",,"1,206,845",3,",238,960","129,386,907",1,",540,927","201,397","446,307",,"728,886,272"
TOTAL VALUE OF COVID-19 PROCUREMENT SPEND PER SUPPLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCH 2020 TO JUNE 2020 (Alphabetical),,,,,,,,,,,,,,,,,,,,,,,,,,,
Row Labels Sum of TOTAL PRICE,,,,,,,,,,,,,,,,,,,,,,,,,,,
302K EMPORIUM (Pty) Ltd,"16,92",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,6000,,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,750,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,1440,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,5280,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,3450,,,,,,,,,,,,,,,,,,,,,,,,,,
AG Medical,"1,610,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,1610000,,,,,,,,,,,,,,,,,,,,,,,,,,
Akanani TE (Pty) Ltd,"1,031,450",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,576450,,,,,,,,,,,,,,,,,,,,,,,,,,
Other PPE - Health,455000,,,,,,,,,,,,,,,,,,,,,,,,,,
AL Consultancy Management,"215,188",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,215187.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Anywhere Today,380,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,380000,,,,,,,,,,,,,,,,,,,,,,,,,,
Asitanga trading and projects,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,
B D IT Solutions,"1,950,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,1950000,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakoni Medical Supplies,"977,5",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,977500,,,,,,,,,,,,,,,,,,,,,,,,,,
Bapedi Conglomerate Holdings (Pty)Ltd,"576,45",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,576450,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),0,,,,,,,,,,,,,,,,,,,,,,,,,,
Bas Medxpress cc,600,,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,600000,,,,,,,,,,,,,,,,,,,,,,,,,,
Basani IT Solution,"18,745,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,18745000,,,,,,,,,,,,,,,,,,,,,,,,,,
BASWA SECURITY PRIMARY CO OPERATIVE,"29,76",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,10760,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
Bidvest Steiner,"141,446",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,119365.58,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,22080,,,,,,,,,,,,,,,,,,,,,,,,,,
Big O Trading 844,"576,45",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,576450,,,,,,,,,,,,,,,,,,,,,,,,,,
Blue Rocks Civil Services,"1,580,185",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,1580185.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Pienaar North (Pty) Ltd,"3,330,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Other PPE - Health,2370000,,,,,,,,,,,,,,,,,,,,,,,,,,
Protective Body Suit,960000,,,,,,,,,,,,,,,,,,,,,,,,,,
C Matodzi Projects,"1,341,205",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,71970,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,1269235,,,,,,,,,,,,,,,,,,,,,,,,,,
Capstan Trading 293 T/A Cable Tech,"4,922,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,4922000,,,,,,,,,,,,,,,,,,,,,,,,,,
Chulumanco Lilitha,498,,,,,,,,,,,,,,,,,,,,,,,,,,
Admin & Marketing,498000,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinipro,"16,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,16080000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),0,,,,,,,,,,,,,,,,,,,,,,,,,,
Confidence no 1 trading (Pty) Ltd,"25,296,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Gown - Surgical Sterile,7440000,,,,,,,,,,,,,,,,,,,,,,,,,,
Gowns - Surgical non sterile,17856000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),0,,,,,,,,,,,,,,,,,,,,,,,,,,
Creative Venture Joint Trading& Projects,"116,276",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,58500,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,11200,,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,10800,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,500,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,5500,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,7560,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,22216,,,,,,,,,,,,,,,,,,,,,,,,,,
Crispy Multi Project,178,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,178000,,,,,,,,,,,,,,,,,,,,,,,,,,
Cronetix Investment Group,"2,535,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,2535000,,,,,,,,,,,,,,,,,,,,,,,,,,
Crustalos Cartour (Pty) Ltd,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),0,,,,,,,,,,,,,,,,,,,,,,,,,,
Destination Met,"23,46",,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,23460,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles Eyes Suppliers,75,,,,,,,,,,,,,,,,,,,,,,,,,,
Other PPE - Health,75000,,,,,,,,,,,,,,,,,,,,,,,,,,
Earlyworx 769 (Pty) Ltd,"268,479",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,26565,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,96600,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Non Surgical,81144,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,64170,,,,,,,,,,,,,,,,,,,,,,,,,,
ENPRO Laboratories,"24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,24000000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),0,,,,,,,,,,,,,,,,,,,,,,,,,,
Evergreen Latex cc,"29,6",,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,29600,,,,,,,,,,,,,,,,,,,,,,,,,,
Fifteen Thirty Corporations,"31,343",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,31343.25,,,,,,,,,,,,,,,,,,,,,,,,,,
Gamahlako Investments,"864,69",,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,864690,,,,,,,,,,,,,,,,,,,,,,,,,,
GIGY’S TRADING (PTY) LTD,"5,934,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,5934000,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Life Group of Companies (Pty) Ltd,"2,646,450",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,576450,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,1800000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),0,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Motion Trading Enterprise,"2,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Gowns - Surgical non sterile,2160000,,,,,,,,,,,,,,,,,,,,,,,,,,
Herodity Devine Crude Suppliers,"355,986",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,57132,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,298854,,,,,,,,,,,,,,,,,,,,,,,,,,
Hipco Trading (Pty ) Ltd,"16,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,16500000,,,,,,,,,,,,,,,,,,,,,,,,,,
Hudi Medical,"5,694,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,5694000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),0,,,,,,,,,,,,,,,,,,,,,,,,,,
IT Care Chemicals Supplies and Cleaning,825,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,825000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
IVM Chemicals (Pty) Ltd,989,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,989000,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacklin Investment T/A Pest Control Specialist,"42,262",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,42262,,,,,,,,,,,,,,,,,,,,,,,,,,
JN Medical,"18,688",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,18687.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnthate Trading Enterprise,"188,475",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,188475,,,,,,,,,,,,,,,,,,,,,,,,,,
Khayalama Ndaba Business Solutions,"569,6",,,,,,,,,,,,,,,,,,,,,,,,,,
Goggles - Safety,569600,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),0,,,,,,,,,,,,,,,,,,,,,,,,,,
King Kone Resourced,"9,360,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Gowns - Surgical non sterile,9360000,,,,,,,,,,,,,,,,,,,,,,,,,,
Kobuhla  Engineering Building Services (Pty) Ltd,"18,975,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,18975000,,,,,,,,,,,,,,,,,,,,,,,,,,
Kulani Magaza Fashion Design,"316,65",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,316650,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakama Distribution (Pty) Ltd,"1,054,835",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,1054835.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Lali 26 Enterprise (Pty) Ltd,"314,44",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,258439.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,56000,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechoba-Medical Technologies,"1,651,395",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,1394495,,,,,,,,,,,,,,,,,,,,,,,,,,
Goggles - Safety,13900,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,243000,,,,,,,,,,,,,,,,,,,,,,,,,,
Lehlomela Business Enterprise,"190,555",,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,9775,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,140875,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,39905,,,,,,,,,,,,,,,,,,,,,,,,,,
Lehumo la Khomotso,"400,9",,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,4900,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,396000,,,,,,,,,,,,,,,,,,,,,,,,,,
Lekta Group,"1,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,1250000,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberer Consulting,"2,497,400",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,2497400,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
Limacon cc,860,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,860000,,,,,,,,,,,,,,,,,,,,,,,,,,
Limpopo Cash and Carry,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,9000,,,,,,,,,,,,,,,,,,,,,,,,,,
Limpopo Supplements Traders,"432,869",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,432869.43,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA ENTERPRISE,"498,625",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,455495,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,43130,,,,,,,,,,,,,,,,,,,,,,,,,,
Luhura,"6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,6000000,,,,,,,,,,,,,,,,,,,,,,,,,,
Lunako Solutions,989,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,989000,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabobo Holdings,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,3500,,,,,,,,,,,,,,,,,,,,,,,,,,
Maboka Trading,"437,8",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,437800,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
Madeph Technical Services,"1,195,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,1195000,,,,,,,,,,,,,,,,,,,,,,,,,,
Magaga Ditswhene Production,"316,65",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,316650,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahika Trading,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,
Makro SA,"223,951",,,,,,,,,,,,,,,,,,,,,,,,,,
Admin & Marketing,223951,,,,,,,,,,,,,,,,,,,,,,,,,,
Malache,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,
Malutend Trading (Pty) Ltd,860,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,860000,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamello Clinical Solutions,"7,325,832",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,7325832,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamidumo Trading,"49,8",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,49800,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamoshalagae Trading & Projects,"1,307,520",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,1307520.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Manare 5 (Pty) Ltd,860,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,860000,,,,,,,,,,,,,,,,,,,,,,,,,,
Maphalla FT,"17,204",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,17204,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapondho Trading and Projects,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
Marion G Holdings,"6,009,297",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,6009296.58,,,,,,,,,,,,,,,,,,,,,,,,,,
Marothodi Projects,"2,576,450",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,576450,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,
Masemosi Developers,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,
Matongoni General Trading,"4,270,903",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,358641.88,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,102350,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,27501.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,5060,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,3675000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,102350,,,,,,,,,,,,,,,,,,,,,,,,,,
Matsato Enterprise,"2,909,500",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,2760000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,149500,,,,,,,,,,,,,,,,,,,,,,,,,,
Mavu Ashu Civils,"9,780,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,9780000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
Mizana Trading,"23,980,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,23980000,,,,,,,,,,,,,,,,,,,,,,,,,,
Mjanandi Trading Enterprise,"1,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,1250000,,,,,,,,,,,,,,,,,,,,,,,,,,
MMAMURU (PTY) LTD,"2,873,450",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,2873450,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
Mmapadi Group,"6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,6000000,,,,,,,,,,,,,,,,,,,,,,,,,,
Modosharo Suppliers,"12,5",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,12500,,,,,,,,,,,,,,,,,,,,,,,,,,
Mogatladi Trading Enterprise,"67,002",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,67001.88,,,,,,,,,,,,,,,,,,,,,,,,,,
Mogau Medical Supplies,"381,454",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,381453.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Mosa Multi-purpose Community Co-operatives,"102,8",,,,,,,,,,,,,,,,,,,,,,,,,,
Admin & Marketing,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,22800,,,,,,,,,,,,,,,,,,,,,,,,,,
Msarikeng General Supply,"86,4",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Non Surgical,86400,,,,,,,,,,,,,,,,,,,,,,,,,,
MTN South Africa,"10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Admin & Marketing,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,
Murunwa Consulting,"9,487,500",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,9487500,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
Muthumuni Corporate Gifts,"108,156",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,5750,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,102406.25,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutsudundi Business Enterprise,"16,85",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,16850,,,,,,,,,,,,,,,,,,,,,,,,,,
Mvusuludzo Projects,"576,45",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,576450,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ngoako GM Holdings (Pty) Ltd,"10,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Gowns - Surgical non sterile,10800000,,,,,,,,,,,,,,,,,,,,,,,,,,
NMM Investment Solutions (Pty) Ltd,"2,860,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,860000,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,
North Siders Management Consultaion,"18,503,500",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Surgical,18503500,,,,,,,,,,,,,,,,,,,,,,,,,,
NOX Business Trading (Pty) Ltd,"576,45",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,576450,,,,,,,,,,,,,,,,,,,,,,,,,,
Ntshizas Technical Services,"1,356,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,1356600,,,,,,,,,,,,,,,,,,,,,,,,,,
Olrich Home of Tecknology,"1,552,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Face Cloth,1552000,,,,,,,,,,,,,,,,,,,,,,,,,,
Optics Defined Technology (Pty) Ltd,"6,020,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,6020000,,,,,,,,,,,,,,,,,,,,,,,,,,
Optimus Engineering solutions,"47,92",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,2970,,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,16200,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,28750,,,,,,,,,,,,,,,,,,,,,,,,,,
Othaka Engineering & Consulting,"5,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,5240000,,,,,,,,,,,,,,,,,,,,,,,,,,
Pamreth Holding,"1,584,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Gowns - Surgical non sterile,1584000,,,,,,,,,,,,,,,,,,,,,,,,,,
Pat and Josh  Business Consultants,"576,45",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,576450,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
Pest EX Pest Control,"145,728",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,145728,,,,,,,,,,,,,,,,,,,,,,,,,,
Pestatermite,"26,394",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,26394.28,,,,,,,,,,,,,,,,,,,,,,,,,,
Phumuiti Pest Control Management,"79,301",,,,,,,,,,,,,,,,,,,,,,,,,,
Building - Disinfecting,79301,,,,,,,,,,,,,,,,,,,,,,,,,,
Phutha Orako Trading,"576,45",,,,,,,,,,,,,,,,,,,,,,,,,,
Face Shields / Visors,576450,,,,,,,,,,,,,,,,,,,,,,,,,,
Pitje Services,"174,58",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,38000,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,55580,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,81000,,,,,,,,,,,,,,,,,,,,,,,,,,
Polokwane Chemical Suppliers,"130,996",,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,130996.339,,,,,,,,,,,,,,,,,,,,,,,,,,
Ponontle Consulting,"862,5",,,,,,,,,,,,,,,,,,,,,,,,,,
Masks - Non Surgical,862500,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro Asanta,"7,804,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Themormetres,7804800,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro Secure Pty Ltd,"165,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Sanitiser,165600000,,,,,,,,,,,,,,,,,,,,,,,,,,
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,
Promed Technologies,"1,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Cleaning,135000,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloves,990000,,,,,,,,,,,,,,,,,,,,,,,,,,
Protea Hotel- The Ranch Hotel,630,,,,,,,,,,,,,,,,,,,,,,,,,,
Accomodation,630000,,,,,,,,,,,,,,,,,,,,,,,,,,
R R A Trading,"1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
